igt,x,y,z
2400999,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401015,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401031,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401047,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401063,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401079,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401095,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401111,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401127,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401143,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401159,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401175,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401191,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401207,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401223,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401239,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401255,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401271,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401287,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401303,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401319,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401335,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401351,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401367,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401383,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401399,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401415,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401431,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401447,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401463,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401479,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401495,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401511,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401527,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401543,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401559,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401575,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401591,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401607,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401623,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401639,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401655,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401671,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401687,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401703,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401719,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401735,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401751,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401767,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401783,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401799,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401815,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401831,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401847,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401863,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401879,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401895,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401911,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401927,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401943,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401959,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401975,410.3728332519531,-223.74765014648438,-1176.6719970703125
2401991,410.3728332519531,-223.74765014648438,-1176.6719970703125
2402007,410.30731201171875,-223.7476348876953,-1176.6707763671875
2402023,410.3714904785156,-223.7476348876953,-1176.6697998046875
2402039,410.3130798339844,-223.7476348876953,-1176.668701171875
2402055,410.2475280761719,-223.7476348876953,-1176.6673583984375
2402071,410.18194580078125,-223.74761962890625,-1176.6661376953125
2402087,410.1164245605469,-223.74761962890625,-1176.6649169921875
2402103,410.0508728027344,-223.74761962890625,-1176.663818359375
2402119,409.9853820800781,-223.7476043701172,-1176.6624755859375
2402135,409.9198303222656,-223.7476043701172,-1176.6612548828125
2402151,409.8543395996094,-223.74758911132812,-1176.66015625
2402167,409.7887878417969,-223.74758911132812,-1176.6590576171875
2402183,409.7232666015625,-223.74758911132812,-1176.6578369140625
2402199,409.6577453613281,-223.74757385253906,-1176.65673828125
2402215,409.59222412109375,-223.74757385253906,-1176.655517578125
2402231,409.5267028808594,-223.74755859375,-1176.654296875
2402247,409.4611511230469,-223.74755859375,-1176.653076171875
2402263,409.3956298828125,-223.74755859375,-1176.65185546875
2402279,409.3301086425781,-223.74754333496094,-1176.6505126953125
2402295,409.2646179199219,-223.74754333496094,-1176.649169921875
2402311,409.1990966796875,-223.74752807617188,-1176.6480712890625
2402327,409.1335754394531,-223.74752807617188,-1176.64697265625
2402343,409.0679931640625,-223.74752807617188,-1176.645751953125
2402359,409.0024719238281,-223.7475128173828,-1176.6446533203125
2402375,408.93701171875,-223.7475128173828,-1176.6434326171875
2402391,408.8714294433594,-223.74749755859375,-1176.6422119140625
2402407,408.8059387207031,-223.74749755859375,-1176.64111328125
2402423,408.74041748046875,-223.74749755859375,-1176.639892578125
2402439,408.6748352050781,-223.7474822998047,-1176.6387939453125
2402455,408.6093444824219,-223.7474822998047,-1176.6376953125
2402471,408.54376220703125,-223.7474822998047,-1176.636474609375
2402487,408.4782409667969,-223.74746704101562,-1176.635498046875
2402503,408.4127502441406,-223.74746704101562,-1176.63427734375
2402519,408.34722900390625,-223.74745178222656,-1176.6329345703125
2402535,408.28167724609375,-223.74745178222656,-1176.6317138671875
2402551,408.21612548828125,-223.74745178222656,-1176.6304931640625
2402567,408.150634765625,-223.7474365234375,-1176.6292724609375
2402583,408.0851745605469,-223.7474365234375,-1176.6280517578125
2402599,408.0196228027344,-223.74742126464844,-1176.626953125
2402615,407.9540710449219,-223.74742126464844,-1176.6258544921875
2402631,407.8885498046875,-223.74742126464844,-1176.62451171875
2402647,407.8229675292969,-223.74740600585938,-1176.623291015625
2402663,407.7574157714844,-223.74740600585938,-1176.6220703125
2402679,407.6919250488281,-223.7473907470703,-1176.6207275390625
2402695,407.6263427734375,-223.7473907470703,-1176.6195068359375
2402711,407.5608215332031,-223.7473907470703,-1176.6182861328125
2402727,407.49530029296875,-223.74737548828125,-1176.6170654296875
2402743,407.4298095703125,-223.74737548828125,-1176.6158447265625
2402759,407.3642578125,-223.7473602294922,-1176.614501953125
2402775,407.2987365722656,-223.7473602294922,-1176.61328125
2402791,407.23321533203125,-223.7473602294922,-1176.612060546875
2402807,407.1676940917969,-223.74734497070312,-1176.61083984375
2402823,407.1022033691406,-223.74734497070312,-1176.6097412109375
2402839,407.0366516113281,-223.74732971191406,-1176.6085205078125
2402855,406.97113037109375,-223.74732971191406,-1176.6072998046875
2402871,406.9055480957031,-223.74732971191406,-1176.6060791015625
2402887,406.84002685546875,-223.747314453125,-1176.6048583984375
2402903,406.7745056152344,-223.747314453125,-1176.6036376953125
2402919,406.7090148925781,-223.74729919433594,-1176.6024169921875
2402935,406.64349365234375,-223.74729919433594,-1176.6011962890625
2402951,406.5779724121094,-223.74729919433594,-1176.599853515625
2402967,406.5124816894531,-223.74728393554688,-1176.5985107421875
2402983,406.4469299316406,-223.74728393554688,-1176.5972900390625
2402999,406.3813781738281,-223.7472686767578,-1176.59619140625
2403015,406.31585693359375,-223.747314453125,-1176.5948486328125
2403031,406.2503662109375,-223.74745178222656,-1176.59375
2403047,406.184814453125,-223.7476043701172,-1176.592529296875
2403063,406.1192626953125,-223.74774169921875,-1176.5911865234375
2403079,406.0537109375,-223.7478790283203,-1176.5899658203125
2403095,405.9881591796875,-223.74801635742188,-1176.5887451171875
2403111,405.92266845703125,-223.7481689453125,-1176.5875244140625
2403127,405.8571472167969,-223.74830627441406,-1176.5863037109375
2403143,405.7915954589844,-223.74844360351562,-1176.5850830078125
2403159,405.7260437011719,-223.7485809326172,-1176.583984375
2403175,405.6601867675781,-223.74871826171875,-1176.582763671875
2403191,405.5924377441406,-223.74887084960938,-1176.5814208984375
2403207,405.52252197265625,-223.7490234375,-1176.5802001953125
2403223,405.44989013671875,-223.74917602539062,-1176.5791015625
2403239,405.37493896484375,-223.7493438720703,-1176.5777587890625
2403255,405.2978820800781,-223.74949645996094,-1176.5762939453125
2403271,405.2181396484375,-223.7496795654297,-1176.5748291015625
2403287,405.1379699707031,-223.74984741210938,-1176.5731201171875
2403303,405.0552062988281,-223.75001525878906,-1176.571533203125
2403319,404.97357177734375,-223.7501983642578,-1176.5699462890625
2403335,404.8906555175781,-223.75038146972656,-1176.5682373046875
2403351,404.8093566894531,-223.75054931640625,-1176.566650390625
2403367,404.7282409667969,-223.75071716308594,-1176.5650634765625
2403383,404.6390686035156,-223.75091552734375,-1176.5633544921875
2403399,404.5433654785156,-223.75111389160156,-1176.5614013671875
2403415,404.4476623535156,-223.75132751464844,-1176.5595703125
2403431,404.3520202636719,-223.75152587890625,-1176.5577392578125
2403447,404.2561950683594,-223.75173950195312,-1176.5560302734375
2403463,404.1602783203125,-223.75193786621094,-1176.55419921875
2403479,404.06378173828125,-223.7521514892578,-1176.55224609375
2403495,403.9668273925781,-223.75234985351562,-1176.5504150390625
2403511,403.87091064453125,-223.7525634765625,-1176.5487060546875
2403527,403.7757873535156,-223.7527618408203,-1176.546875
2403543,403.6800842285156,-223.7529754638672,-1176.544921875
2403559,403.5838928222656,-223.753173828125,-1176.543212890625
2403575,403.4885559082031,-223.75338745117188,-1176.5413818359375
2403591,403.3938903808594,-223.7535858154297,-1176.53955078125
2403607,403.3001403808594,-223.7537841796875,-1176.537841796875
2403623,403.2071228027344,-223.7539825439453,-1176.5360107421875
2403639,403.1104431152344,-223.7541961669922,-1176.5340576171875
2403655,403.01104736328125,-223.75440979003906,-1176.5321044921875
2403671,402.90679931640625,-223.75462341308594,-1176.5301513671875
2403687,402.7987976074219,-223.75486755371094,-1176.5279541015625
2403703,402.6884460449219,-223.75509643554688,-1176.52587890625
2403719,402.5763244628906,-223.75534057617188,-1176.5238037109375
2403735,402.4649963378906,-223.75558471679688,-1176.5218505859375
2403751,402.3543701171875,-223.7558135986328,-1176.519775390625
2403767,402.2451477050781,-223.75604248046875,-1176.517822265625
2403783,402.1370849609375,-223.75608825683594,-1176.5157470703125
2403799,402.0323791503906,-223.75608825683594,-1176.513916015625
2403815,401.93017578125,-223.75608825683594,-1176.5120849609375
2403831,401.83111572265625,-223.75608825683594,-1176.5101318359375
2403847,401.73443603515625,-223.75608825683594,-1176.5084228515625
2403863,401.6412353515625,-223.75608825683594,-1176.5067138671875
2403879,401.5506896972656,-223.75608825683594,-1176.505126953125
2403895,401.4635314941406,-223.75608825683594,-1176.5035400390625
2403911,401.3790283203125,-223.75608825683594,-1176.5020751953125
2403927,401.2881164550781,-223.75608825683594,-1176.5003662109375
2403943,401.19244384765625,-223.75608825683594,-1176.49853515625
2403959,401.0967712402344,-223.75608825683594,-1176.49658203125
2403975,401.0010986328125,-223.75608825683594,-1176.4947509765625
2403991,400.9052734375,-223.75608825683594,-1176.4927978515625
2404007,400.80938720703125,-223.75608825683594,-1176.490966796875
2404023,400.712890625,-223.75608825683594,-1176.4892578125
2404039,400.615966796875,-223.75608825683594,-1176.4873046875
2404055,400.52001953125,-223.75608825683594,-1176.4854736328125
2404071,400.4248962402344,-223.75608825683594,-1176.483642578125
2404087,400.3292236328125,-223.75608825683594,-1176.481689453125
2404103,400.23309326171875,-223.75608825683594,-1176.47998046875
2404119,400.13775634765625,-223.75608825683594,-1176.4781494140625
2404135,400.04302978515625,-223.75608825683594,-1176.4764404296875
2404151,399.9492492675781,-223.75608825683594,-1176.474609375
2404167,399.856201171875,-223.75608825683594,-1176.47265625
2404183,399.7594909667969,-223.75608825683594,-1176.470947265625
2404199,399.6600646972656,-223.75608825683594,-1176.468994140625
2404215,399.5557861328125,-223.75608825683594,-1176.467041015625
2404231,399.44781494140625,-223.75608825683594,-1176.4649658203125
2404247,399.3374328613281,-223.75608825683594,-1176.462890625
2404263,399.2253112792969,-223.75608825683594,-1176.460693359375
2404279,399.1139831542969,-223.75608825683594,-1176.45849609375
2404295,399.0033264160156,-223.75608825683594,-1176.4561767578125
2404311,398.8941345214844,-223.75608825683594,-1176.4539794921875
2404327,398.78607177734375,-223.75608825683594,-1176.451904296875
2404343,398.68133544921875,-223.75608825683594,-1176.449951171875
2404359,398.5791931152344,-223.75608825683594,-1176.4478759765625
2404375,398.4801940917969,-223.75608825683594,-1176.4459228515625
2404391,398.383544921875,-223.75608825683594,-1176.4439697265625
2404407,398.2903137207031,-223.75608825683594,-1176.442138671875
2404423,398.1997375488281,-223.75608825683594,-1176.4404296875
2404439,398.11260986328125,-223.75608825683594,-1176.438720703125
2404455,398.0281066894531,-223.75608825683594,-1176.4371337890625
2404471,397.93719482421875,-223.75608825683594,-1176.4354248046875
2404487,397.8415222167969,-223.75608825683594,-1176.4337158203125
2404503,397.7458801269531,-223.75608825683594,-1176.431884765625
2404519,397.65020751953125,-223.75608825683594,-1176.43017578125
2404535,397.55438232421875,-223.75608825683594,-1176.4283447265625
2404551,397.45849609375,-223.75608825683594,-1176.4266357421875
2404567,397.3619689941406,-223.75608825683594,-1176.4249267578125
2404583,397.2650451660156,-223.75608825683594,-1176.423095703125
2404599,397.16912841796875,-223.75608825683594,-1176.4212646484375
2404615,397.0740051269531,-223.75608825683594,-1176.41943359375
2404631,396.978271484375,-223.75608825683594,-1176.4176025390625
2404647,396.88214111328125,-223.75608825683594,-1176.4156494140625
2404663,396.7868347167969,-223.75608825683594,-1176.4140625
2404679,396.69219970703125,-223.75608825683594,-1176.4122314453125
2404695,396.5984802246094,-223.75608825683594,-1176.410400390625
2404711,396.50543212890625,-223.75608825683594,-1176.40869140625
2404727,396.40875244140625,-223.75608825683594,-1176.4072265625
2404743,396.30938720703125,-223.7560272216797,-1176.40576171875
2404759,396.20513916015625,-223.7558135986328,-1176.4044189453125
2404775,396.0971374511719,-223.75558471679688,-1176.4031982421875
2404791,395.98675537109375,-223.75535583496094,-1176.402099609375
2404807,395.8746032714844,-223.75511169433594,-1176.4012451171875
2404823,395.7633361816406,-223.7548828125,-1176.400146484375
2404839,395.6527099609375,-223.75465393066406,-1176.399169921875
2404855,395.5434875488281,-223.75442504882812,-1176.3983154296875
2404871,395.43536376953125,-223.7541961669922,-1176.3974609375
2404887,395.3305969238281,-223.75396728515625,-1176.396728515625
2404903,395.2283630371094,-223.75375366210938,-1176.3961181640625
2404919,395.1292419433594,-223.7535400390625,-1176.3953857421875
2404935,395.03253173828125,-223.7533416748047,-1176.39453125
2404951,394.93927001953125,-223.75314331054688,-1176.393798828125
2404967,394.8486633300781,-223.75296020507812,-1176.39306640625
2404983,394.7615051269531,-223.75277709960938,-1176.3924560546875
2404999,394.677001953125,-223.75259399414062,-1176.3919677734375
2405015,394.58612060546875,-223.75241088867188,-1176.3912353515625
2405031,394.4903259277344,-223.752197265625,-1176.3905029296875
2405047,394.39459228515625,-223.7519989013672,-1176.3896484375
2405063,394.298828125,-223.75180053710938,-1176.388916015625
2405079,394.2030334472656,-223.75160217285156,-1176.38818359375
2405095,394.1071472167969,-223.7513885498047,-1176.3875732421875
2405111,394.0107116699219,-223.75119018554688,-1176.3868408203125
2405127,393.9137878417969,-223.75099182128906,-1176.3861083984375
2405143,393.8179016113281,-223.75079345703125,-1176.3856201171875
2405159,393.72271728515625,-223.75057983398438,-1176.3848876953125
2405175,393.6269836425781,-223.75038146972656,-1176.3841552734375
2405191,393.5307922363281,-223.75018310546875,-1176.3834228515625
2405207,393.4355163574219,-223.74998474121094,-1176.3828125
2405223,393.3408203125,-223.74978637695312,-1176.382080078125
2405239,393.2470397949219,-223.7495880126953,-1176.38134765625
2405255,393.1539001464844,-223.7493896484375,-1176.380615234375
2405271,393.0572204589844,-223.7491912841797,-1176.3800048828125
2405287,392.9578552246094,-223.7489776611328,-1176.379150390625
2405303,392.8535461425781,-223.74876403808594,-1176.3782958984375
2405319,392.7455749511719,-223.74853515625,-1176.37744140625
2405335,392.6352233886719,-223.748291015625,-1176.376708984375
2405351,392.5230407714844,-223.74806213378906,-1176.375732421875
2405367,392.4117431640625,-223.74783325195312,-1176.3748779296875
2405383,392.30108642578125,-223.74758911132812,-1176.3741455078125
2405399,392.1918640136719,-223.7473602294922,-1176.3734130859375
2405415,392.083740234375,-223.74713134765625,-1176.37255859375
2405431,391.9789733886719,-223.74691772460938,-1176.3717041015625
2405447,391.9789733886719,-223.74691772460938,-1176.3717041015625
2405463,391.97381591796875,-223.7469024658203,-1176.371826171875
2405479,391.9686279296875,-223.7469024658203,-1176.371826171875
2405495,391.96356201171875,-223.74688720703125,-1176.371826171875
2405511,391.95849609375,-223.7468719482422,-1176.3719482421875
2405527,391.9462585449219,-223.74684143066406,-1176.371826171875
2405543,391.9339599609375,-223.746826171875,-1176.37158203125
2405559,391.8837585449219,-223.74671936035156,-1176.371337890625
2405575,391.83349609375,-223.74661254882812,-1176.3709716796875
2405591,391.7571716308594,-223.74644470214844,-1176.370361328125
2405607,391.68084716796875,-223.7462921142578,-1176.3697509765625
2405623,391.6202392578125,-223.7462615966797,-1176.3692626953125
2405639,391.55963134765625,-223.7462615966797,-1176.3687744140625
2405655,391.5025939941406,-223.74624633789062,-1176.3682861328125
2405671,391.4455261230469,-223.74624633789062,-1176.3677978515625
2405687,391.3988342285156,-223.74624633789062,-1176.367431640625
2405703,391.3521728515625,-223.74624633789062,-1176.3670654296875
2405719,391.32879638671875,-223.74624633789062,-1176.3668212890625
2405735,391.3053894042969,-223.74624633789062,-1176.366455078125
2405751,391.296630859375,-223.74624633789062,-1176.3663330078125
2405767,391.2878723144531,-223.74624633789062,-1176.3662109375
2405783,391.28192138671875,-223.74624633789062,-1176.3662109375
2405799,391.2759704589844,-223.74624633789062,-1176.3662109375
2405815,391.2738952636719,-223.74624633789062,-1176.3662109375
2405831,391.2718200683594,-223.74624633789062,-1176.3663330078125
2405847,391.26947021484375,-223.74624633789062,-1176.3663330078125
2405863,391.26708984375,-223.74624633789062,-1176.3663330078125
2405879,391.2647399902344,-223.74624633789062,-1176.3663330078125
2405895,391.2623596191406,-223.74624633789062,-1176.3663330078125
2405911,391.26019287109375,-223.74624633789062,-1176.3663330078125
2405927,391.2580261230469,-223.74624633789062,-1176.366455078125
2405943,391.2562561035156,-223.74624633789062,-1176.366455078125
2405959,391.2545166015625,-223.74624633789062,-1176.366455078125
2405975,391.25335693359375,-223.74624633789062,-1176.366455078125
2405991,391.252197265625,-223.74624633789062,-1176.366455078125
2406007,391.2518310546875,-223.74624633789062,-1176.366455078125
2406023,391.2514953613281,-223.74624633789062,-1176.366455078125
2406039,391.2520446777344,-223.74624633789062,-1176.366455078125
2406055,391.25262451171875,-223.74624633789062,-1176.366455078125
2406071,391.2539367675781,-223.74624633789062,-1176.366455078125
2406087,391.2552795410156,-223.74624633789062,-1176.366455078125
2406103,391.2572021484375,-223.74624633789062,-1176.366455078125
2406119,391.2591552734375,-223.74624633789062,-1176.3663330078125
2406135,391.2615661621094,-223.74624633789062,-1176.3663330078125
2406151,391.26397705078125,-223.74624633789062,-1176.3663330078125
2406167,391.26666259765625,-223.74624633789062,-1176.3663330078125
2406183,391.26934814453125,-223.74624633789062,-1176.3663330078125
2406199,391.2721252441406,-223.74624633789062,-1176.3663330078125
2406215,391.2749328613281,-223.74624633789062,-1176.3662109375
2406231,391.2779846191406,-223.74624633789062,-1176.3662109375
2406247,391.2810363769531,-223.74624633789062,-1176.3662109375
2406263,391.2845153808594,-223.74624633789062,-1176.3662109375
2406279,391.2879943847656,-223.74624633789062,-1176.3662109375
2406295,391.2917175292969,-223.74624633789062,-1176.3660888671875
2406311,391.2954406738281,-223.74624633789062,-1176.3660888671875
2406327,391.29925537109375,-223.74624633789062,-1176.3660888671875
2406343,391.3030700683594,-223.74624633789062,-1176.3660888671875
2406359,391.3068542480469,-223.74624633789062,-1176.365966796875
2406375,391.3106384277344,-223.74624633789062,-1176.365966796875
2406391,391.3106384277344,-223.74624633789062,-1176.365966796875
2406407,391.21490478515625,-223.74624633789062,-1176.3651123046875
2406423,391.1383361816406,-223.74624633789062,-1176.364501953125
2406439,391.0464782714844,-223.74624633789062,-1176.36376953125
2406455,390.95074462890625,-223.74624633789062,-1176.3629150390625
2406471,390.8548583984375,-223.74623107910156,-1176.362060546875
2406487,390.75897216796875,-223.74623107910156,-1176.3612060546875
2406503,390.6620788574219,-223.74623107910156,-1176.3603515625
2406519,390.565185546875,-223.74623107910156,-1176.3594970703125
2406535,390.469970703125,-223.74623107910156,-1176.3585205078125
2406551,390.3747863769531,-223.74623107910156,-1176.357666015625
2406567,390.27862548828125,-223.7462158203125,-1176.356689453125
2406583,390.18243408203125,-223.7462158203125,-1176.3558349609375
2406599,390.08770751953125,-223.7462158203125,-1176.3548583984375
2406615,389.99298095703125,-223.7462158203125,-1176.35400390625
2406631,389.8999328613281,-223.7462158203125,-1176.3531494140625
2406647,389.8068542480469,-223.7462158203125,-1176.352294921875
2406663,389.70745849609375,-223.74620056152344,-1176.3514404296875
2406679,389.6080322265625,-223.74620056152344,-1176.3505859375
2406695,389.5,-223.74620056152344,-1176.3497314453125
2406711,389.39202880859375,-223.74620056152344,-1176.3487548828125
2406727,389.27984619140625,-223.74620056152344,-1176.3477783203125
2406743,389.167724609375,-223.74620056152344,-1176.3468017578125
2406759,389.0570373535156,-223.74618530273438,-1176.3458251953125
2406775,388.94635009765625,-223.74618530273438,-1176.3448486328125
2406791,388.8382568359375,-223.74618530273438,-1176.3438720703125
2406807,388.7301330566406,-223.74618530273438,-1176.343017578125
2406823,388.6278381347656,-223.74618530273438,-1176.34228515625
2406839,388.5256042480469,-223.74618530273438,-1176.3414306640625
2406855,388.4289245605469,-223.7461700439453,-1176.340576171875
2406871,388.33221435546875,-223.7461700439453,-1176.33984375
2406887,388.2416076660156,-223.7461700439453,-1176.3389892578125
2406903,388.1510009765625,-223.7461700439453,-1176.338134765625
2406919,388.0664978027344,-223.7461700439453,-1176.33740234375
2406935,387.9819641113281,-223.7461700439453,-1176.3367919921875
2406951,387.88623046875,-223.7461700439453,-1176.3359375
2406967,387.7904968261719,-223.74615478515625,-1176.3350830078125
2406983,387.6947937011719,-223.74615478515625,-1176.334228515625
2406999,387.5990905761719,-223.74615478515625,-1176.3333740234375
2407015,387.503173828125,-223.74615478515625,-1176.3326416015625
2407031,387.40728759765625,-223.7461395263672,-1176.331787109375
2407047,387.31036376953125,-223.7461395263672,-1176.3309326171875
2407063,387.21343994140625,-223.74612426757812,-1176.330078125
2407079,387.1182556152344,-223.74612426757812,-1176.3292236328125
2407095,387.0231018066406,-223.74610900878906,-1176.328369140625
2407111,386.9269104003906,-223.74610900878906,-1176.3275146484375
2407127,386.8307189941406,-223.74610900878906,-1176.32666015625
2407143,386.7360534667969,-223.74609375,-1176.3258056640625
2407159,386.641357421875,-223.74618530273438,-1176.324951171875
2407175,386.5483093261719,-223.7469482421875,-1176.3240966796875
2407191,386.4552001953125,-223.74771118164062,-1176.3231201171875
2407207,386.3558044433594,-223.74851989746094,-1176.3223876953125
2407223,386.25640869140625,-223.74932861328125,-1176.321533203125
2407239,386.14837646484375,-223.75021362304688,-1176.3204345703125
2407255,386.0403747558594,-223.75108337402344,-1176.319580078125
2407271,385.9281921386719,-223.7519989013672,-1176.318603515625
2407287,385.8160095214844,-223.75291442871094,-1176.317626953125
2407303,385.7053527832031,-223.75381469726562,-1176.316650390625
2407319,385.59466552734375,-223.75473022460938,-1176.315673828125
2407335,385.4864807128906,-223.75559997558594,-1176.314697265625
2407351,385.3783264160156,-223.75645446777344,-1176.313720703125
2407367,385.2760925292969,-223.75645446777344,-1176.31298828125
2407383,385.1738586425781,-223.75643920898438,-1176.3121337890625
2407399,385.07720947265625,-223.75643920898438,-1176.3114013671875
2407415,384.9804992675781,-223.7564239501953,-1176.310546875
2407431,384.889892578125,-223.7564239501953,-1176.3096923828125
2407447,384.7992858886719,-223.75640869140625,-1176.308837890625
2407463,384.7147521972656,-223.75640869140625,-1176.308349609375
2407479,384.6302490234375,-223.7563934326172,-1176.3077392578125
2407495,384.5345458984375,-223.7563934326172,-1176.306884765625
2407511,384.4388427734375,-223.75637817382812,-1176.3060302734375
2407527,384.34307861328125,-223.75637817382812,-1176.30517578125
2407543,384.24737548828125,-223.75636291503906,-1176.3043212890625
2407559,384.15142822265625,-223.75634765625,-1176.303466796875
2407575,384.0555419921875,-223.75634765625,-1176.302734375
2407591,383.9586181640625,-223.75633239746094,-1176.3018798828125
2407607,383.8617248535156,-223.75633239746094,-1176.301025390625
2407623,383.7665710449219,-223.75631713867188,-1176.3001708984375
2407639,383.6714172363281,-223.75631713867188,-1176.29931640625
2407655,383.5752258300781,-223.7563018798828,-1176.2984619140625
2407671,383.4790344238281,-223.7563018798828,-1176.2977294921875
2407687,383.38433837890625,-223.75628662109375,-1176.296875
2407703,383.28961181640625,-223.75628662109375,-1176.2960205078125
2407719,383.196533203125,-223.7562713623047,-1176.295166015625
2407735,383.10345458984375,-223.75625610351562,-1176.2943115234375
2407751,383.0040588378906,-223.75625610351562,-1176.29345703125
2407767,382.9046325683594,-223.75624084472656,-1176.2926025390625
2407783,382.7966003417969,-223.75624084472656,-1176.2916259765625
2407799,382.6886291503906,-223.7562255859375,-1176.2906494140625
2407815,382.5764465332031,-223.75621032714844,-1176.2896728515625
2407831,382.4642639160156,-223.75621032714844,-1176.2886962890625
2407847,382.3536071777344,-223.75619506835938,-1176.2877197265625
2407863,382.3536071777344,-223.75619506835938,-1176.2877197265625
2407879,382.34844970703125,-223.75619506835938,-1176.2877197265625
2407895,382.3432922363281,-223.75619506835938,-1176.287841796875
2407911,382.338134765625,-223.75619506835938,-1176.287841796875
2407927,382.3329772949219,-223.75619506835938,-1176.287841796875
2407943,382.3206787109375,-223.75619506835938,-1176.2877197265625
2407959,382.3084411621094,-223.75619506835938,-1176.28759765625
2407975,382.2582092285156,-223.75619506835938,-1176.287109375
2407991,382.20794677734375,-223.7561798095703,-1176.28662109375
2408007,382.1315612792969,-223.7561798095703,-1176.2857666015625
2408023,382.05523681640625,-223.7561798095703,-1176.2850341796875
2408039,381.9945983886719,-223.75616455078125,-1176.28466796875
2408055,381.9339904785156,-223.75616455078125,-1176.2841796875
2408071,381.87701416015625,-223.7561492919922,-1176.2838134765625
2408087,381.8200378417969,-223.7561492919922,-1176.283447265625
2408103,381.77337646484375,-223.7561492919922,-1176.2830810546875
2408119,381.7267150878906,-223.7561492919922,-1176.28271484375
2408135,381.70330810546875,-223.75613403320312,-1176.282470703125
2408151,381.67987060546875,-223.75613403320312,-1176.2823486328125
2408167,381.6711120605469,-223.75613403320312,-1176.2822265625
2408183,381.6623840332031,-223.75613403320312,-1176.281982421875
2408199,381.6564636230469,-223.75613403320312,-1176.281982421875
2408215,381.6504821777344,-223.75613403320312,-1176.2821044921875
2408231,381.6484069824219,-223.75613403320312,-1176.2821044921875
2408247,381.6463623046875,-223.75613403320312,-1176.2821044921875
2408263,381.64404296875,-223.75613403320312,-1176.2821044921875
2408279,381.6417236328125,-223.75613403320312,-1176.2821044921875
2408295,381.639404296875,-223.75613403320312,-1176.2822265625
2408311,381.6370849609375,-223.75613403320312,-1176.2822265625
2408327,381.6348876953125,-223.75613403320312,-1176.2822265625
2408343,381.63275146484375,-223.75613403320312,-1176.2822265625
